,Time,Dominant,X,Y,Amplitude,Phase,PhaseVelocity,Wavelength,Amp/Wave
0,10,False,1,0,1.74220512399,3.14250417236,-0.000432446898213,1.0,1.74220512399
1,20,False,1,0,1.73691786234,3.13724779517,-0.000525637719664,1.0,1.73691786234
2,30,False,1,0,1.7339107996,3.1320420483,-0.00052057468658,1.0,1.7339107996
3,40,False,1,0,1.73234549532,3.12725331465,-0.000478873365203,1.0,1.73234549532
4,50,False,1,0,1.73102798394,3.12244227229,-0.000481104236358,1.0,1.73102798394
5,60,False,1,0,1.72918418959,3.11782075625,-0.000462151603313,1.0,1.72918418959
6,70,False,1,0,1.7275357724,3.11285107134,-0.000496968491694,1.0,1.7275357724
7,80,False,1,0,1.72564973779,3.10798228051,-0.000486879082266,1.0,1.72564973779
8,90,False,1,0,1.72424930596,3.10316027528,-0.000482200523633,1.0,1.72424930596
9,100,False,1,0,1.72263781114,3.09862749491,-0.000453278036215,1.0,1.72263781114
10,110,False,1,0,1.72130511802,3.0943545866,-0.000427290831435,1.0,1.72130511802
11,120,False,1,0,1.72063877762,3.08991452571,-0.000444006089293,1.0,1.72063877762
12,130,False,1,0,1.72014580482,3.08557673438,-0.000433779132952,1.0,1.72014580482
13,140,False,1,0,1.7201449261,3.08127972068,-0.000429701369929,1.0,1.7201449261
14,150,False,1,0,1.72037854968,3.07666397958,-0.000461574110266,1.0,1.72037854968
15,160,False,1,0,1.72015025485,3.07164083622,-0.000502314335518,1.0,1.72015025485
16,170,False,1,0,1.72076007538,3.06621646839,-0.0005424367829,1.0,1.72076007538
17,180,False,1,0,1.72078479167,3.06040868184,-0.000580778655074,1.0,1.72078479167
18,190,False,1,0,1.72102067966,3.05448002973,-0.000592865211422,1.0,1.72102067966
19,200,False,1,0,1.72093324514,3.04852074189,-0.000595928783681,1.0,1.72093324514
20,210,False,1,0,1.72092391703,3.04256288152,-0.000595786037051,1.0,1.72092391703
21,220,False,1,0,1.72057519811,3.03663682982,-0.000592605170345,1.0,1.72057519811
22,230,False,1,0,1.72065767275,3.03086979759,-0.000576703223038,1.0,1.72065767275
23,240,False,1,0,1.72055409235,3.02528647226,-0.000558332532642,1.0,1.72055409235
24,250,False,1,0,1.72060249725,3.0196093825,-0.000567708975631,1.0,1.72060249725
25,260,False,1,0,1.72064312197,3.01384012879,-0.000576925371199,1.0,1.72064312197
26,270,False,1,0,1.72078775718,3.00820116113,-0.000563896766506,1.0,1.72078775718
27,280,False,1,0,1.72072399581,3.00213204663,-0.000606911449914,1.0,1.72072399581
28,290,False,1,0,1.72057109668,2.99610870802,-0.000602333860166,1.0,1.72057109668
29,300,False,1,0,1.7203680876,2.99010595087,-0.000600275715261,1.0,1.7203680876
30,310,False,1,0,1.71998533649,2.98405703974,-0.000604891113227,1.0,1.71998533649
31,320,False,1,0,1.71975211722,2.97792519673,-0.000613184300948,1.0,1.71975211722
32,330,False,1,0,1.71937905056,2.97191760694,-0.000600758979342,1.0,1.71937905056
33,340,False,1,0,1.7190520797,2.96599384416,-0.000592376278032,1.0,1.7190520797
34,350,False,1,0,1.71868980463,2.95999716189,-0.000599668226298,1.0,1.71868980463
35,360,False,1,0,1.71815953928,2.95412992334,-0.000586723855153,1.0,1.71815953928
36,370,False,1,0,1.71770090843,2.94853983222,-0.000559009111794,1.0,1.71770090843
37,380,False,1,0,1.71715518156,2.94244583749,-0.000609399473321,1.0,1.71715518156
38,390,False,1,0,1.71710111302,2.93645558877,-0.000599024872125,1.0,1.71710111302
39,400,False,1,0,1.71653950106,2.93016814845,-0.000628744031829,1.0,1.71653950106
40,410,False,1,0,1.71630132968,2.92385173406,-0.000631641439126,1.0,1.71630132968
41,420,False,1,0,1.71582624134,2.91744957916,-0.000640215490248,1.0,1.71582624134
42,430,False,1,0,1.71522192948,2.91094952474,-0.00065000544187,1.0,1.71522192948
43,440,False,1,0,1.71472734605,2.90459338167,-0.000635614306868,1.0,1.71472734605
44,450,False,1,0,1.71411392763,2.89817287239,-0.000642050928319,1.0,1.71411392763
45,460,False,1,0,1.71342102649,2.89214603656,-0.000602683582266,1.0,1.71342102649
46,470,False,1,0,1.71306750125,2.88608925295,-0.000605678361236,1.0,1.71306750125
47,480,False,1,0,1.71242727015,2.87993998538,-0.000614926757292,1.0,1.71242727015
48,490,False,1,0,1.71207893922,2.87398480135,-0.000595518403191,1.0,1.71207893922
49,500,False,1,0,1.71154055758,2.86816036857,-0.000582443277598,1.0,1.71154055758
50,510,False,1,0,1.71097700841,2.86221283381,-0.000594753475783,1.0,1.71097700841
51,520,False,1,0,1.71050835764,2.85603710653,-0.000617572728062,1.0,1.71050835764
52,530,False,1,0,1.71004394164,2.84990582242,-0.000613128411735,1.0,1.71004394164
53,540,False,1,0,1.70949593755,2.84370127798,-0.000620454443787,1.0,1.70949593755
54,550,False,1,0,1.70887615027,2.83734839463,-0.000635288334862,1.0,1.70887615027
55,560,False,1,0,1.70828695315,2.8310183103,-0.000633008433145,1.0,1.70828695315
56,570,False,1,0,1.70765353592,2.82459988345,-0.000641842685133,1.0,1.70765353592
57,580,False,1,0,1.7072931209,2.81819577029,-0.000640411315891,1.0,1.7072931209
58,590,False,1,0,1.70713541587,2.81197967438,-0.000621609590972,1.0,1.70713541587
59,600,False,1,0,1.70684566096,2.80581663171,-0.000616304267223,1.0,1.70684566096
60,610,False,1,0,1.70622966358,2.79956416401,-0.000625246769537,1.0,1.70622966358
61,620,False,1,0,1.70640687419,2.79362582302,-0.000593834099038,1.0,1.70640687419
62,630,False,1,0,1.70628472129,2.78739948982,-0.000622633320437,1.0,1.70628472129
63,640,False,1,0,1.70562866326,2.78124210472,-0.000615738509934,1.0,1.70562866326
64,650,False,1,0,1.70528454124,2.7748796293,-0.000636247541753,1.0,1.70528454124
65,660,False,1,0,1.70534842562,2.76864877632,-0.000623085297425,1.0,1.70534842562
66,670,False,1,0,1.70510297232,2.76217199502,-0.00064767813037,1.0,1.70510297232
67,680,False,1,0,1.7049012699,2.75591026431,-0.000626173070741,1.0,1.7049012699
68,690,False,1,0,1.70487002841,2.74968632965,-0.000622393466639,1.0,1.70487002841
69,700,False,1,0,1.70485236819,2.74317239313,-0.000651393651987,1.0,1.70485236819
70,710,False,1,0,1.70542120616,2.7366514182,-0.000652097492832,1.0,1.70542120616
71,720,False,1,0,1.70595313509,2.73009193624,-0.00065594819631,1.0,1.70595313509
72,730,False,1,0,1.70682577805,2.72347639793,-0.000661553830567,1.0,1.70682577805
73,740,False,1,0,1.70748865937,2.71698553905,-0.000649085888243,1.0,1.70748865937
74,750,False,1,0,1.70792199666,2.71021923909,-0.000676629995943,1.0,1.70792199666
75,760,False,1,0,1.70860297935,2.70337720078,-0.000684203830296,1.0,1.70860297935
76,770,False,1,0,1.70879133042,2.69635853892,-0.000701866186592,1.0,1.70879133042
77,780,False,1,0,1.70873294499,2.689532092,-0.000682644692234,1.0,1.70873294499
78,790,False,1,0,1.70829723063,2.68266560301,-0.000686648899047,1.0,1.70829723063
79,800,False,1,0,1.70795593486,2.6758059808,-0.000685962220751,1.0,1.70795593486
80,810,False,1,0,1.70738338694,2.6689760217,-0.000682995909594,1.0,1.70738338694
81,820,False,1,0,1.70689209889,2.66214790048,-0.000682812122258,1.0,1.70689209889
82,830,False,1,0,1.70630483524,2.65546692972,-0.000668097075772,1.0,1.70630483524
83,840,False,1,0,1.70601428885,2.64861513928,-0.000685179043914,1.0,1.70601428885
84,850,False,1,0,1.70587112333,2.64189127652,-0.000672386276153,1.0,1.70587112333
85,860,False,1,0,1.70590837447,2.63518502215,-0.000670625437169,1.0,1.70590837447
86,870,False,1,0,1.70559733228,2.62846361076,-0.000672141138774,1.0,1.70559733228
87,880,False,1,0,1.70542675444,2.62177036996,-0.000669324080219,1.0,1.70542675444
88,890,False,1,0,1.70515469499,2.61494711904,-0.00068232509233,1.0,1.70515469499
89,900,False,1,0,1.70477597876,2.60825479575,-0.000669232328187,1.0,1.70477597876
90,910,False,1,0,1.70453804649,2.6014330964,-0.00068216993504,1.0,1.70453804649
91,920,False,1,0,1.70382271803,2.59476071176,-0.000667238464696,1.0,1.70382271803
92,930,False,1,0,1.70335870945,2.58792226793,-0.000683844383122,1.0,1.70335870945
93,940,False,1,0,1.70318512106,2.58101163226,-0.000691063566422,1.0,1.70318512106
94,950,False,1,0,1.70243100288,2.57417355646,-0.000683807580665,1.0,1.70243100288
95,960,False,1,0,1.70215759778,2.56742693855,-0.00067466179044,1.0,1.70215759778
96,970,False,1,0,1.70147933509,2.56061755585,-0.000680938269969,1.0,1.70147933509
97,980,False,1,0,1.70105378628,2.5540269177,-0.000659063815445,1.0,1.70105378628
98,990,False,1,0,1.70112281756,2.54732326333,-0.000670365436955,1.0,1.70112281756
99,1000,False,1,0,1.70118080254,2.54036353689,-0.000695972643506,1.0,1.70118080254
100,1010,False,1,0,1.70111335344,2.53354427016,-0.000681926673363,1.0,1.70111335344
101,1020,False,1,0,1.70129309396,2.52663898509,-0.000690528506455,1.0,1.70129309396
102,1030,False,1,0,1.70184321282,2.51975299809,-0.000688598700711,1.0,1.70184321282
103,1040,False,1,0,1.7019132811,2.51274904489,-0.000700395319871,1.0,1.7019132811
104,1050,False,1,0,1.70226243193,2.50573041568,-0.000701862921276,1.0,1.70226243193
105,1060,False,1,0,1.702752049,2.4984195102,-0.000731090547586,1.0,1.702752049
106,1070,False,1,0,1.70328395029,2.49133524781,-0.000708426238638,1.0,1.70328395029
107,1080,False,1,0,1.7037210123,2.48425143383,-0.000708381398775,1.0,1.7037210123
108,1090,False,1,0,1.70433080755,2.4770365078,-0.000721492602522,1.0,1.70433080755
109,1100,False,1,0,1.70482864797,2.46962415467,-0.000741235312727,1.0,1.70482864797
110,1110,False,1,0,1.70537351167,2.46231776838,-0.000730638628947,1.0,1.70537351167
111,1120,False,1,0,1.70567039409,2.45497105014,-0.000734671824742,1.0,1.70567039409
112,1130,False,1,0,1.70600407615,2.44754735652,-0.000742369361615,1.0,1.70600407615
113,1140,False,1,0,1.7058694748,2.43998521408,-0.000756214244406,1.0,1.7058694748
114,1150,False,1,0,1.70589528795,2.43244479063,-0.000754042344165,1.0,1.70589528795
115,1160,False,1,0,1.70590202411,2.42488878111,-0.000755600952365,1.0,1.70590202411
