,Time,Dominant,X,Y,Amplitude,Phase,PhaseVelocity,Wavelength,Amp/Wave
0,10,False,1,0,1.74228225641,3.14227845352,-0.000455018782083,1.0,1.74228225641
1,20,False,1,0,1.7369906551,3.13693911604,-0.000533933748,1.0,1.7369906551
2,30,False,1,0,1.73396775547,3.13146007665,-0.000547903939033,1.0,1.73396775547
3,40,False,1,0,1.73242343138,3.12644315225,-0.000501692440362,1.0,1.73242343138
4,50,False,1,0,1.73069963306,3.12152153594,-0.000492161630802,1.0,1.73069963306
5,60,False,1,0,1.72943708311,3.11652792207,-0.000499361387491,1.0,1.72943708311
6,70,False,1,0,1.72755389725,3.11146361229,-0.000506430977712,1.0,1.72755389725
7,80,False,1,0,1.72558274687,3.10627885227,-0.000518476001599,1.0,1.72558274687
8,90,False,1,0,1.72420649426,3.10122776895,-0.000505108332717,1.0,1.72420649426
9,100,False,1,0,1.72226441718,3.09643053079,-0.000479723815586,1.0,1.72226441718
10,110,False,1,0,1.7211683525,3.09193113241,-0.000449939838427,1.0,1.7211683525
11,120,False,1,0,1.7206933702,3.08743259778,-0.00044985346299,1.0,1.7206933702
12,130,False,1,0,1.72022361813,3.08279325165,-0.000463934613137,1.0,1.72022361813
13,140,False,1,0,1.72000991132,3.0779241289,-0.00048691227425,1.0,1.72000991132
14,150,False,1,0,1.71998727889,3.07314297317,-0.000478115573236,1.0,1.71998727889
15,160,False,1,0,1.72014867373,3.06768900381,-0.000545396935712,1.0,1.72014867373
16,170,False,1,0,1.7204297393,3.06225568001,-0.000543332380654,1.0,1.7204297393
17,180,False,1,0,1.72053589104,3.05652943282,-0.000572624718498,1.0,1.72053589104
18,190,False,1,0,1.72063966901,3.05038497987,-0.000614445295506,1.0,1.72063966901
19,200,False,1,0,1.72074582315,3.04447568337,-0.000590929649506,1.0,1.72074582315
20,210,False,1,0,1.72094231469,3.03846256007,-0.000601312330365,1.0,1.72094231469
21,220,False,1,0,1.72086643169,3.032375586,-0.000608697406576,1.0,1.72086643169
22,230,False,1,0,1.72115700457,3.02639408736,-0.000598149864035,1.0,1.72115700457
23,240,False,1,0,1.72141400853,3.02046942437,-0.000592466299127,1.0,1.72141400853
24,250,False,1,0,1.72120656844,3.01444287204,-0.000602655232869,1.0,1.72120656844
25,260,False,1,0,1.72137999204,3.0084704201,-0.00059724519387,1.0,1.72137999204
26,270,False,1,0,1.72152343791,3.0024301271,-0.000604029300057,1.0,1.72152343791
27,280,False,1,0,1.72162347268,2.99627784734,-0.000615227976121,1.0,1.72162347268
28,290,False,1,0,1.72152677543,2.98998085832,-0.000629698902587,1.0,1.72152677543
29,300,False,1,0,1.72115090882,2.98370450445,-0.000627635387062,1.0,1.72115090882
30,310,False,1,0,1.72092471663,2.97736060812,-0.000634389632124,1.0,1.72092471663
31,320,False,1,0,1.72051108686,2.9708445466,-0.000651606152758,1.0,1.72051108686
32,330,False,1,0,1.72021323228,2.96445612748,-0.000638841912098,1.0,1.72021323228
33,340,False,1,0,1.71905838076,2.9579562023,-0.00064999251772,1.0,1.71905838076
34,350,False,1,0,1.71866810314,2.95155220761,-0.000640399469387,1.0,1.71866810314
35,360,False,1,0,1.71778563693,2.94503459861,-0.000651760899355,1.0,1.71778563693
36,370,False,1,0,1.71698829044,2.93883727317,-0.000619732544604,1.0,1.71698829044
37,380,False,1,0,1.71604741109,2.93244559237,-0.000639168079913,1.0,1.71604741109
38,390,False,1,0,1.71508378356,2.92636905698,-0.000607653538292,1.0,1.71508378356
39,400,False,1,0,1.71415317966,2.92007933212,-0.000628972486463,1.0,1.71415317966
40,410,False,1,0,1.71344631487,2.91398980641,-0.000608952570479,1.0,1.71344631487
41,420,False,1,0,1.71311849928,2.90795051189,-0.000603929452864,1.0,1.71311849928
42,430,False,1,0,1.71318173063,2.90177069444,-0.000617981744748,1.0,1.71318173063
43,440,False,1,0,1.71342021181,2.89555510409,-0.000621559034841,1.0,1.71342021181
44,450,False,1,0,1.71370054681,2.88919406896,-0.000636103512539,1.0,1.71370054681
45,460,False,1,0,1.71443832546,2.88270897592,-0.000648509304862,1.0,1.71443832546
46,470,False,1,0,1.71509448199,2.87592608617,-0.000678288974696,1.0,1.71509448199
47,480,False,1,0,1.71573526827,2.86917410966,-0.000675197651122,1.0,1.71573526827
48,490,False,1,0,1.71614384983,2.86251036572,-0.000666374394013,1.0,1.71614384983
49,500,False,1,0,1.71645649039,2.85595983394,-0.000655053177599,1.0,1.71645649039
50,510,False,1,0,1.71673231737,2.8492088987,-0.000675093523695,1.0,1.71673231737
51,520,False,1,0,1.71685243021,2.84235936524,-0.000684953346855,1.0,1.71685243021
52,530,False,1,0,1.71633652511,2.83549360991,-0.00068657553252,1.0,1.71633652511
53,540,False,1,0,1.71632657411,2.82858123837,-0.000691237153987,1.0,1.71632657411
54,550,False,1,0,1.71640095673,2.82177558259,-0.000680565578058,1.0,1.71640095673
55,560,False,1,0,1.71558403012,2.81503061341,-0.000674496918312,1.0,1.71558403012
56,570,False,1,0,1.71529510915,2.80792339587,-0.000710721753245,1.0,1.71529510915
57,580,False,1,0,1.71436418872,2.80077787759,-0.000714551827994,1.0,1.71436418872
58,590,False,1,0,1.7131009972,2.79371515311,-0.000706272448557,1.0,1.7131009972
59,600,False,1,0,1.7115653602,2.7867038533,-0.000701129981044,1.0,1.7115653602
60,610,False,1,0,1.71024609838,2.780055507,-0.000664834629639,1.0,1.71024609838
61,620,False,1,0,1.70882074653,2.77360445721,-0.000645104979212,1.0,1.70882074653
62,630,False,1,0,1.70763838951,2.76726526771,-0.000633918950038,1.0,1.70763838951
63,640,False,1,0,1.70649453517,2.76115600384,-0.000610926386935,1.0,1.70649453517
64,650,False,1,0,1.70598002274,2.75501925098,-0.000613675286347,1.0,1.70598002274
65,660,False,1,0,1.70546374777,2.74899835056,-0.000602090041755,1.0,1.70546374777
66,670,False,1,0,1.70553652283,2.7428433612,-0.000615498935636,1.0,1.70553652283
67,680,False,1,0,1.70568658774,2.73659695557,-0.000624640562951,1.0,1.70568658774
68,690,False,1,0,1.70600466709,2.72997731502,-0.000661964055392,1.0,1.70600466709
69,700,False,1,0,1.70641088532,2.72304352074,-0.00069337942795,1.0,1.70641088532
70,710,False,1,0,1.70672824904,2.71592750587,-0.000711601486952,1.0,1.70672824904
71,720,False,1,0,1.70732612791,2.70893772449,-0.000698978137936,1.0,1.70732612791
72,730,False,1,0,1.70749660546,2.7018761993,-0.000706152519377,1.0,1.70749660546
73,740,False,1,0,1.70774637512,2.69454770005,-0.000732849925195,1.0,1.70774637512
74,750,False,1,0,1.70736783126,2.68719469179,-0.000735300825882,1.0,1.70736783126
75,760,False,1,0,1.70703134948,2.67998179719,-0.000721289459613,1.0,1.70703134948
76,770,False,1,0,1.70648157496,2.67258053877,-0.000740125842148,1.0,1.70648157496
77,780,False,1,0,1.70584507441,2.66527161802,-0.000730892074874,1.0,1.70584507441
78,790,False,1,0,1.70484208498,2.65803729672,-0.000723432129571,1.0,1.70484208498
79,800,False,1,0,1.70409298144,2.65068335739,-0.000735393933292,1.0,1.70409298144
80,810,False,1,0,1.70292775913,2.64349256239,-0.000719079499679,1.0,1.70292775913
81,820,False,1,0,1.70181848558,2.63643892575,-0.000705363664765,1.0,1.70181848558
82,830,False,1,0,1.70110208967,2.62936738364,-0.000707154210594,1.0,1.70110208967
83,840,False,1,0,1.69981874292,2.62211427677,-0.000725310686793,1.0,1.69981874292
84,850,False,1,0,1.69897543471,2.61501658017,-0.00070976966,1.0,1.69897543471
85,860,False,1,0,1.69787082458,2.60795244238,-0.000706413778877,1.0,1.69787082458
86,870,False,1,0,1.69727181596,2.60079702893,-0.000715541345194,1.0,1.69727181596
87,880,False,1,0,1.69640737732,2.59372626362,-0.000707076531522,1.0,1.69640737732
88,890,False,1,0,1.69597306329,2.58672293026,-0.000700333335744,1.0,1.69597306329
89,900,False,1,0,1.69553960709,2.57990199727,-0.000682093298929,1.0,1.69553960709
90,910,False,1,0,1.6953172518,2.57267610263,-0.000722589463886,1.0,1.6953172518
91,920,False,1,0,1.69527698462,2.56561017239,-0.000706593024429,1.0,1.69527698462
92,930,False,1,0,1.69557819021,2.55856710805,-0.000704306433834,1.0,1.69557819021
93,940,False,1,0,1.69594029081,2.55137412556,-0.000719298248477,1.0,1.69594029081
94,950,False,1,0,1.69660163266,2.54414663578,-0.000722748978623,1.0,1.69660163266
95,960,False,1,0,1.6971136535,2.53661038201,-0.000753625376822,1.0,1.6971136535
96,970,False,1,0,1.69745816388,2.52905763414,-0.000755274787338,1.0,1.69745816388
97,980,False,1,0,1.69765249179,2.52098719795,-0.000807043618914,1.0,1.69765249179
98,990,False,1,0,1.69769826992,2.51321620489,-0.000777099306231,1.0,1.69769826992
99,1000,False,1,0,1.69742527979,2.50534532492,-0.000787087996774,1.0,1.69742527979
100,1010,False,1,0,1.69691731225,2.49758407652,-0.000776124839264,1.0,1.69691731225
101,1020,False,1,0,1.6959110596,2.48994709818,-0.000763697834224,1.0,1.6959110596
102,1030,False,1,0,1.69507744578,2.48258276164,-0.000736433653846,1.0,1.69507744578
103,1040,False,1,0,1.69440961427,2.47528864175,-0.00072941198933,1.0,1.69440961427
104,1050,False,1,0,1.69350405922,2.46829005488,-0.00069985868738,1.0,1.69350405922
105,1060,False,1,0,1.69278343543,2.46113535289,-0.000715470198734,1.0,1.69278343543
106,1070,False,1,0,1.69216150102,2.45404988931,-0.000708546357553,1.0,1.69216150102
107,1080,False,1,0,1.69109687984,2.44701116907,-0.000703872024574,1.0,1.69109687984
108,1090,False,1,0,1.69033029973,2.43995461611,-0.000705655295589,1.0,1.69033029973
109,1100,False,1,0,1.68960047614,2.43250994828,-0.000744466783745,1.0,1.68960047614
110,1110,False,1,0,1.6889699823,2.425259173,-0.00072507752735,1.0,1.6889699823
111,1120,False,1,0,1.68816944562,2.4180978879,-0.000716128510471,1.0,1.68816944562
112,1130,False,1,0,1.68781058285,2.41087436136,-0.000722352653531,1.0,1.68781058285
113,1140,False,1,0,1.6870000607,2.40375892738,-0.00071154339824,1.0,1.6870000607
114,1150,False,1,0,1.68626707477,2.39639258201,-0.000736634536796,1.0,1.68626707477
115,1160,False,1,0,1.68571346093,2.38895075746,-0.000744182454981,1.0,1.68571346093
116,1170,False,1,0,1.68480382006,2.38164115325,-0.000730960420687,1.0,1.68480382006
117,1180,False,1,0,1.68388395065,2.37422684245,-0.000741431080569,1.0,1.68388395065
118,1190,False,1,0,1.68298021786,2.36678191203,-0.000744493041963,1.0,1.68298021786
119,1200,False,1,0,1.68194606978,2.35947170801,-0.000731020402193,1.0,1.68194606978
120,1210,False,1,0,1.68074661591,2.35199275955,-0.000747894845722,1.0,1.68074661591
121,1220,False,1,0,1.67964876878,2.34478556336,-0.000720719619148,1.0,1.67964876878
122,1230,False,1,0,1.6781956057,2.33771874443,-0.00070668189277,1.0,1.6781956057
123,1240,False,1,0,1.6770040938,2.33048706501,-0.000723167942415,1.0,1.6770040938
124,1250,False,1,0,1.67610959908,2.32312821481,-0.00073588501972,1.0,1.67610959908
125,1260,False,1,0,1.67477995354,2.3158905155,-0.000723769930961,1.0,1.67477995354
126,1270,False,1,0,1.67323553007,2.3085011177,-0.000738939779612,1.0,1.67323553007
127,1280,False,1,0,1.67180223121,2.3011755837,-0.000732553399975,1.0,1.67180223121
128,1290,False,1,0,1.67011819739,2.29415731487,-0.000701826882907,1.0,1.67011819739
129,1300,False,1,0,1.66842360136,2.28715359555,-0.000700371932111,1.0,1.66842360136
130,1310,False,1,0,1.66690409664,2.28019078288,-0.00069628126698,1.0,1.66690409664
131,1320,False,1,0,1.66577615135,2.27308516327,-0.000710561961584,1.0,1.66577615135
132,1330,False,1,0,1.66428136055,2.2657791161,-0.000730604717033,1.0,1.66428136055
133,1340,False,1,0,1.66302390833,2.25849172297,-0.00072873931322,1.0,1.66302390833
134,1350,False,1,0,1.66196610193,2.25141677426,-0.000707494870485,1.0,1.66196610193
135,1360,False,1,0,1.66052417569,2.24414214722,-0.00072746270421,1.0,1.66052417569
136,1370,False,1,0,1.65971896376,2.2367774084,-0.0007364738818,1.0,1.65971896376
137,1380,False,1,0,1.65846204475,2.22907135013,-0.000770605827161,1.0,1.65846204475
138,1390,False,1,0,1.65708942661,2.22149279566,-0.000757855446754,1.0,1.65708942661
139,1400,False,1,0,1.65588190914,2.21388301701,-0.000760977864993,1.0,1.65588190914
140,1410,False,1,0,1.65476962519,2.20654782429,-0.000733519272615,1.0,1.65476962519
