,Time,Dominant Freq.,X,Y,Amplitude,Phase,Wavelength,Amp/Wave
4,40,False,7,2,0.219793876106,-3.11182287738,0.142857142857,1.53855713274
0,45,True,4,0,0.0610910922015,-1.37453841971,0.25,0.244364368806
1,45,True,6,0,0.0630095484306,0.484476281088,0.166666666667,0.378057290584
2,45,False,8,0,0.214147597211,-2.10256880375,0.125,1.71318077768
3,45,False,8,1,0.250337388344,2.9211796965,0.125,2.00269910675
4,45,False,9,1,0.264538698838,0.708131458431,0.111111111111,2.38084828954
5,45,False,7,2,0.25007236715,2.79939232025,0.142857142857,1.75050657005
0,50,True,4,0,0.0662278161009,-1.52386560062,0.25,0.264911264404
1,50,True,6,0,0.0668926090675,0.0708901981307,0.166666666667,0.401355654405
2,50,False,8,0,0.256228118182,-2.54537182912,0.125,2.04982494545
3,50,False,8,1,0.297784801571,2.51113837301,0.125,2.38227841256
4,50,False,9,1,0.294773869071,0.206939155689,0.111111111111,2.65296482164
5,50,False,7,2,0.267883488608,2.43501721935,0.142857142857,1.87518442026
0,55,True,4,0,0.0703902496869,-1.79242783362,0.25,0.281560998748
1,55,True,6,0,0.0672000999838,-0.264337621299,0.166666666667,0.403200599903
2,55,False,8,0,0.283731198887,-3.00361859712,0.125,2.26984959109
3,55,False,8,1,0.327051024893,2.06423426302,0.125,2.61640819915
4,55,False,9,1,0.321759904293,-0.231495752966,0.111111111111,2.89583913864
5,55,False,7,2,0.288099641254,2.08337019959,0.142857142857,2.01669748878
0,60,True,4,0,0.081572009013,-1.94755191122,0.25,0.326288036052
1,60,True,6,0,0.0726949783127,-0.530154896111,0.166666666667,0.436169869876
2,60,False,8,0,0.308250887709,2.83492006078,0.125,2.46600710167
3,60,False,8,1,0.340035642884,1.66806609865,0.125,2.72028514307
4,60,False,9,1,0.353563254165,-0.705398674275,0.111111111111,3.18206928748
5,60,False,7,2,0.329017742741,1.77079059579,0.142857142857,2.30312419919
0,65,True,4,0,0.0867570020787,-2.12515912495,0.25,0.347028008315
1,65,True,6,0,0.0798118378238,-0.785757334003,0.166666666667,0.478871026943
2,65,False,8,0,0.339186008166,2.43607038193,0.125,2.71348806533
3,65,False,8,1,0.339750642528,1.25123285143,0.125,2.71800514023
4,65,False,9,1,0.366536796786,-1.20277292109,0.111111111111,3.29883117107
5,65,False,7,2,0.35123001872,1.47798415316,0.142857142857,2.45861013104
6,65,False,9,2,0.298269318033,-2.952072429,0.111111111111,2.68442386229
0,70,True,4,0,0.0975123350436,-2.32394111354,0.25,0.390049340174
1,70,True,6,0,0.0984461257267,-0.916614837516,0.166666666667,0.59067675436
2,70,False,8,0,0.364593911953,2.03095834512,0.125,2.91675129562
3,70,False,8,1,0.369793718942,0.869533421729,0.125,2.95834975154
4,70,False,9,1,0.3732381043,-1.66329458181,0.111111111111,3.3591429387
5,70,False,7,2,0.388263914094,1.20468490485,0.142857142857,2.71784739866
6,70,False,9,2,0.313688011126,2.89353244518,0.111111111111,2.82319210014
0,75,True,4,0,0.103026666129,-2.4949074314,0.25,0.412106664517
1,75,True,6,0,0.117360318917,-1.1900949445,0.166666666667,0.7041619135
2,75,False,8,0,0.396961457529,1.64105718113,0.125,3.17569166023
3,75,False,8,1,0.399564699453,0.49190971827,0.125,3.19651759563
4,75,False,9,1,0.362277151868,-2.06431586194,0.111111111111,3.26049436681
5,75,False,7,2,0.412564622974,0.919682142626,0.142857142857,2.88795236082
0,80,True,4,0,0.10295987685,-2.63491948621,0.25,0.411839507401
1,80,True,6,0,0.144336378874,-1.41659069257,0.166666666667,0.866018273244
2,80,False,8,0,0.416311489057,1.29340230159,0.125,3.33049191246
3,80,False,8,1,0.426751412147,0.118654636344,0.125,3.41401129718
4,80,False,9,1,0.378110067045,-2.47591906413,0.111111111111,3.40299060341
5,80,False,7,2,0.434986085904,0.650249301813,0.142857142857,3.04490260133
0,85,True,4,0,0.105017485798,-2.67704411152,0.25,0.420069943193
1,85,True,6,0,0.163420941486,-1.64595294155,0.166666666667,0.980525648914
2,85,False,8,0,0.441413324516,0.977796009355,0.125,3.53130659613
3,85,False,8,1,0.449081040235,-0.269359174048,0.125,3.59264832188
4,85,False,9,1,0.400694173071,-2.87131478624,0.111111111111,3.60624755764
5,85,False,7,2,0.455745096807,0.372723366748,0.142857142857,3.19021567765
0,90,True,4,0,0.11177709517,-2.75807547181,0.25,0.447108380681
1,90,True,6,0,0.17404651548,-1.86117307182,0.166666666667,1.04427909288
2,90,False,8,0,0.466384553344,0.689578944099,0.125,3.73107642675
3,90,False,8,1,0.455291452007,-0.607051789527,0.125,3.64233161605
4,90,False,9,1,0.404153186332,3.02401466352,0.111111111111,3.63737867699
5,90,False,7,2,0.469062169033,0.0722197664919,0.142857142857,3.28343518323
0,95,True,4,0,0.113854905406,-2.83647411334,0.25,0.455419621624
1,95,True,6,0,0.189800078536,-2.04147442346,0.166666666667,1.13880047121
2,95,False,8,0,0.483344717081,0.40930697657,0.125,3.86675773665
3,95,False,8,1,0.476860958533,-0.910248343036,0.125,3.81488766826
4,95,False,9,1,0.411700770121,2.63504425421,0.111111111111,3.70530693109
5,95,False,7,2,0.478744272368,-0.194204037443,0.142857142857,3.35120990657
0,100,True,4,0,0.112799439003,-2.88998277895,0.25,0.451197756013
1,100,True,6,0,0.205934607364,-2.22425912866,0.166666666667,1.23560764418
2,100,False,8,0,0.507535177055,0.13094946206,0.125,4.06028141644
3,100,False,8,1,0.494351412064,-1.18556974064,0.125,3.95481129651
4,100,False,9,1,0.413440650073,2.27292554585,0.111111111111,3.72096585066
5,100,False,7,2,0.498266571483,-0.475572034515,0.142857142857,3.48786600038
0,105,True,4,0,0.11066720629,-2.9422448768,0.25,0.442668825162
1,105,True,6,0,0.22797092156,-2.40042181706,0.166666666667,1.36782552936
2,105,False,8,0,0.531690084982,-0.155039602063,0.125,4.25352067985
3,105,False,8,1,0.522232552989,-1.46266818322,0.125,4.17786042391
4,105,False,7,2,0.496150156437,-0.740988777436,0.142857142857,3.47305109506
0,110,True,4,0,0.110405443097,-3.0086920334,0.25,0.44162177239
1,110,True,6,0,0.243114759749,-2.54103286231,0.166666666667,1.4586885585
2,110,False,8,0,0.543506461417,-0.410703940837,0.125,4.34805169133
3,110,False,8,1,0.550005694067,-1.73859661712,0.125,4.40004555253
4,110,False,7,2,0.503686976492,-0.988993651792,0.142857142857,3.52580883544
0,115,True,4,0,0.116672298334,-3.05041900631,0.25,0.466689193337
1,115,True,6,0,0.267465441069,-2.6722270826,0.166666666667,1.60479264642
2,115,False,8,0,0.560266540524,-0.66800290165,0.125,4.48213232419
3,115,False,4,1,0.464460576647,-2.8967803714,0.25,1.85784230659
4,115,False,8,1,0.566081923799,-1.99685564169,0.125,4.52865539039
5,115,False,7,2,0.504739805371,-1.22934710622,0.142857142857,3.5331786376
0,120,True,4,0,0.116538847467,-3.09646949758,0.25,0.466155389868
1,120,True,6,0,0.294863916178,-2.81979467699,0.166666666667,1.76918349707
2,120,False,8,0,0.574397187834,-0.884783050144,0.125,4.59517750267
3,120,False,4,1,0.47573559183,-2.98345346583,0.25,1.90294236732
4,120,False,8,1,0.580335121171,-2.2556220411,0.125,4.64268096937
5,120,False,7,2,0.495495320031,-1.48706543509,0.142857142857,3.46846724022
0,125,True,4,0,0.114450696154,3.09308505052,0.25,0.457802784617
1,125,True,6,0,0.320226423081,-2.97183477638,0.166666666667,1.92135853848
2,125,False,8,0,0.588908065151,-1.13864577641,0.125,4.71126452121
3,125,False,4,1,0.490442473027,-3.07416985806,0.25,1.96176989211
4,125,False,8,1,0.609673196845,-2.52153004991,0.125,4.87738557476
5,125,False,7,2,0.499199183965,-1.72642398372,0.142857142857,3.49439428776
0,130,True,4,0,0.119210129045,2.95872576902,0.25,0.476840516179
1,130,True,6,0,0.346627010276,-3.11435075511,0.166666666667,2.07976206165
2,130,False,8,0,0.605080617205,-1.40248916822,0.125,4.84064493764
3,130,False,8,1,0.632043080931,-2.78120470916,0.125,5.05634464745
4,130,False,7,2,0.507978942004,-1.96012868597,0.142857142857,3.55585259403
0,135,True,4,0,0.138658911736,2.88606366419,0.25,0.554635646944
1,135,True,6,0,0.382779730624,2.99164855549,0.166666666667,2.29667838374
2,135,False,8,0,0.634494826367,-1.66397590558,0.125,5.07595861093
3,135,False,8,1,0.654879086169,-3.046620755,0.125,5.23903268936
0,140,True,4,0,0.151718846079,2.75522993569,0.25,0.606875384316
1,140,True,6,0,0.415904854562,2.81763647098,0.166666666667,2.49542912737
2,140,False,8,0,0.656282548764,-1.89625470225,0.125,5.25026039011
3,140,False,8,1,0.667074268152,2.99580816186,0.125,5.33659414522
0,145,True,4,0,0.167107143878,2.67309058823,0.25,0.668428575511
1,145,True,6,0,0.437130605772,2.66211232852,0.166666666667,2.62278363463
2,145,False,8,0,0.685153421659,-2.1322572819,0.125,5.48122737328
3,145,False,8,1,0.691957644556,2.76418540883,0.125,5.53566115645
0,150,True,4,0,0.183235423695,2.60982757581,0.25,0.732941694782
1,150,True,6,0,0.453543902454,2.49790024554,0.166666666667,2.72126341473
2,150,False,8,0,0.712725647373,-2.34643937581,0.125,5.70180517898
3,150,False,8,1,0.693142478002,2.54159733081,0.125,5.54513982401
0,155,True,4,0,0.199108029627,2.54602538643,0.25,0.796432118507
1,155,True,6,0,0.47680875214,2.34792562822,0.166666666667,2.86085251284
2,155,False,8,0,0.732346023336,-2.55901583454,0.125,5.85876818669
3,155,False,8,1,0.711671649885,2.32954329383,0.125,5.69337319908
0,160,True,4,0,0.21178906278,2.43790608683,0.25,0.84715625112
1,160,True,6,0,0.491412577055,2.20017529883,0.166666666667,2.94847546233
2,160,False,8,0,0.743419022813,-2.78560347008,0.125,5.9473521825
3,160,False,8,1,0.726136381856,2.10906196748,0.125,5.80909105485
0,165,True,4,0,0.222963131119,2.33046248869,0.25,0.891852524475
1,165,True,6,0,0.508225914799,2.05426442091,0.166666666667,3.04935548879
2,165,False,8,0,0.752624354134,-3.00414838473,0.125,6.02099483307
3,165,False,8,1,0.728041916337,1.87331271067,0.125,5.82433533069
0,170,True,4,0,0.228807708061,2.24531764523,0.25,0.915230832245
1,170,True,6,0,0.515694733675,1.91099593871,0.166666666667,3.09416840205
2,170,False,8,0,0.75186589156,3.05272198662,0.125,6.01492713248
3,170,False,8,1,0.740946433699,1.65747477505,0.125,5.92757146959
0,175,True,4,0,0.235021312331,2.13626174415,0.25,0.940085249322
1,175,True,6,0,0.532115535805,1.77937555048,0.166666666667,3.19269321483
2,175,False,8,0,0.738342785232,2.84058786231,0.125,5.90674228186
3,175,False,8,1,0.74229491769,1.42654896795,0.125,5.93835934152
0,180,True,4,0,0.242672525371,1.99663046662,0.25,0.970690101484
1,180,True,6,0,0.546375466872,1.65276641759,0.166666666667,3.27825280123
2,180,False,8,0,0.731631979732,2.64662389775,0.125,5.85305583786
3,180,False,8,1,0.750500731225,1.21272357028,0.125,6.0040058498
0,185,True,4,0,0.250199092728,1.877589986,0.25,1.00079637091
1,185,True,6,0,0.561568943323,1.51521487672,0.166666666667,3.36941365994
2,185,False,8,0,0.71816406494,2.42814716462,0.125,5.74531251952
3,185,False,8,1,0.757189172609,0.985321189035,0.125,6.05751338087
0,190,True,4,0,0.26022396624,1.76983500744,0.25,1.04089586496
1,190,True,6,0,0.585201147451,1.38067047685,0.166666666667,3.51120688471
2,190,False,8,0,0.701019043353,2.21737562344,0.125,5.60815234682
3,190,False,8,1,0.768583290126,0.757014403691,0.125,6.14866632101
0,195,True,4,0,0.268974409574,1.68872540539,0.25,1.0758976383
1,195,True,6,0,0.606101281705,1.26018758291,0.166666666667,3.63660769023
2,195,False,8,0,0.682478935256,2.0446367802,0.125,5.45983148205
3,195,False,8,1,0.778195446597,0.518810937877,0.125,6.22556357277
0,200,True,4,0,0.277003108173,1.58285278283,0.25,1.10801243269
1,200,True,6,0,0.631498280555,1.1261705531,0.166666666667,3.78898968333
2,200,False,8,0,0.684421439446,1.85075071735,0.125,5.47537151557
3,200,False,8,1,0.783450614343,0.298103568474,0.125,6.26760491474
0,205,True,4,0,0.279463108341,1.4931953544,0.25,1.11785243336
1,205,True,6,0,0.649891521872,0.993968966066,0.166666666667,3.89934913123
2,205,False,8,0,0.663527160355,1.63665841144,0.125,5.30821728284
3,205,False,8,1,0.774249810416,0.0674898447704,0.125,6.19399848333
0,210,True,4,0,0.28265740495,1.40206092627,0.25,1.1306296198
1,210,True,6,0,0.683707878714,0.867169124965,0.166666666667,4.10224727229
2,210,False,8,0,0.648379410768,1.44377443717,0.125,5.18703528615
3,210,False,8,1,0.783831435,-0.166873772525,0.125,6.27065148
0,215,True,4,0,0.291808482185,1.31789006715,0.25,1.16723392874
1,215,True,6,0,0.712540630459,0.735673712083,0.166666666667,4.27524378275
2,215,False,8,1,0.779115474187,-0.389392956194,0.125,6.2329237935
0,220,True,4,0,0.304999605589,1.22632966884,0.25,1.21999842235
1,220,True,6,0,0.738584609655,0.621848003647,0.166666666667,4.43150765793
2,220,False,8,1,0.774809486127,-0.592589280705,0.125,6.19847588902
0,225,True,4,0,0.315884028226,1.12262211997,0.25,1.2635361129
1,225,True,6,0,0.766247271899,0.505168185729,0.166666666667,4.59748363139
2,225,False,8,1,0.775949833743,-0.794948678089,0.125,6.20759866994
0,230,True,4,0,0.333459766632,1.03910761266,0.25,1.33383906653
1,230,True,6,0,0.799325008269,0.376102622399,0.166666666667,4.79595004961
2,230,False,8,1,0.773624095499,-1.01352809763,0.125,6.18899276399
0,235,True,4,0,0.340620659896,0.958418488155,0.25,1.36248263958
1,235,True,6,0,0.824960753512,0.249833697262,0.166666666667,4.94976452107
2,235,False,8,1,0.768260111364,-1.22355289054,0.125,6.14608089091
0,240,True,4,0,0.349038717329,0.903334555381,0.25,1.39615486932
1,240,True,6,0,0.845224544645,0.121968001287,0.166666666667,5.07134726787
2,240,False,8,1,0.745307134728,-1.42810382394,0.125,5.96245707783
0,245,True,4,0,0.357014322777,0.804320890783,0.25,1.42805729111
1,245,True,6,0,0.875423571239,-0.00540545601502,0.166666666667,5.25254142743
2,245,False,8,1,0.744046720471,-1.6351708022,0.125,5.95237376377
0,250,True,4,0,0.36854458558,0.749108154583,0.25,1.47417834232
1,250,True,6,0,0.913971776161,-0.133064391648,0.166666666667,5.48383065696
2,250,False,8,1,0.736751844337,-1.84740382839,0.125,5.89401475469
0,255,True,4,0,0.374623849967,0.672886718083,0.25,1.49849539987
1,255,True,6,0,0.952026388204,-0.259929077954,0.166666666667,5.71215832922
0,260,True,4,0,0.378376828362,0.603984995642,0.25,1.51350731345
1,260,True,6,0,0.980995992912,-0.39126954572,0.166666666667,5.88597595747
0,265,True,4,0,0.377905424925,0.525555064539,0.25,1.5116216997
1,265,True,6,0,1.01180734748,-0.531550546277,0.166666666667,6.07084408487
0,270,True,4,0,0.376917649379,0.449827087176,0.25,1.50767059752
1,270,True,6,0,1.03522189404,-0.658192730449,0.166666666667,6.21133136425
0,275,True,4,0,0.378291141314,0.374573296306,0.25,1.51316456526
1,275,True,6,0,1.07313242807,-0.784327872163,0.166666666667,6.43879456841
0,280,True,4,0,0.389009838286,0.314078793611,0.25,1.55603935315
1,280,True,6,0,1.09856541339,-0.917460420188,0.166666666667,6.59139248036
0,285,True,4,0,0.395603099365,0.250861512545,0.25,1.58241239746
1,285,True,6,0,1.11800408743,-1.03882781334,0.166666666667,6.70802452456
0,290,True,4,0,0.4011629507,0.216644832635,0.25,1.6046518028
1,290,True,6,0,1.13882680015,-1.15479060304,0.166666666667,6.83296080089
0,295,True,4,0,0.404167915924,0.171398772743,0.25,1.6166716637
1,295,True,6,0,1.15100530847,-1.27176987864,0.166666666667,6.90603185082
0,300,True,4,0,0.410787075961,0.114782747128,0.25,1.64314830384
1,300,True,6,0,1.1828542424,-1.37741138897,0.166666666667,7.09712545441
0,305,True,4,0,0.406935874386,0.0549249435509,0.25,1.62774349754
1,305,True,6,0,1.21243619768,-1.48195859053,0.166666666667,7.27461718607
0,310,True,4,0,0.412462326425,-0.0121592551053,0.25,1.6498493057
1,310,True,6,0,1.23663646038,-1.59996314593,0.166666666667,7.41981876226
0,315,True,4,0,0.411864326517,-0.0742944024503,0.25,1.64745730607
1,315,True,6,0,1.2537075999,-1.72031518047,0.166666666667,7.52224559938
0,320,True,4,0,0.421516984817,-0.132582976544,0.25,1.68606793927
1,320,True,6,0,1.27542468661,-1.83839628336,0.166666666667,7.65254811963
0,325,True,4,0,0.426584348674,-0.188156994398,0.25,1.7063373947
1,325,True,6,0,1.29372816842,-1.95719786876,0.166666666667,7.76236901051
0,330,True,4,0,0.43620035279,-0.265224685345,0.25,1.74480141116
1,330,True,6,0,1.31551215261,-2.07234418389,0.166666666667,7.89307291566
0,335,True,4,0,0.441714226302,-0.330538423047,0.25,1.76685690521
1,335,True,6,0,1.33410493547,-2.18202188507,0.166666666667,8.00462961284
0,340,True,4,0,0.447260560366,-0.409260639941,0.25,1.78904224146
1,340,True,6,0,1.36714740404,-2.29237373731,0.166666666667,8.20288442422
0,345,True,4,0,0.446472393083,-0.478440391891,0.25,1.78588957233
1,345,True,6,0,1.40339078952,-2.39603713133,0.166666666667,8.42034473712
0,350,True,4,0,0.44792031051,-0.554210326488,0.25,1.79168124204
1,350,True,6,0,1.43058133757,-2.49750703791,0.166666666667,8.58348802539
0,355,True,4,0,0.451157466398,-0.627489945522,0.25,1.80462986559
1,355,True,6,0,1.45261511675,-2.59834138126,0.166666666667,8.71569070052
0,360,True,4,0,0.457369924653,-0.692743427014,0.25,1.82947969861
1,360,True,6,0,1.47959452704,-2.69284545718,0.166666666667,8.87756716224
0,365,True,4,0,0.462769333714,-0.75173029454,0.25,1.85107733486
1,365,True,6,0,1.50624943989,-2.78701053589,0.166666666667,9.03749663935
0,370,True,4,0,0.469448964938,-0.813670063547,0.25,1.87779585975
1,370,True,6,0,1.5244033725,-2.88146811355,0.166666666667,9.14642023502
0,375,True,4,0,0.473153954198,-0.871147524431,0.25,1.89261581679
1,375,True,6,0,1.54720576205,-2.98206682001,0.166666666667,9.28323457231
0,380,True,4,0,0.471948473381,-0.939911797558,0.25,1.88779389352
1,380,True,6,0,1.56365146823,-3.08075210073,0.166666666667,9.38190880938
0,385,True,4,0,0.464977820788,-0.996567129251,0.25,1.85991128315
1,385,True,6,0,1.5914255504,3.09593781577,0.166666666667,9.54855330238
0,390,True,4,0,0.461219575821,-1.05590531562,0.25,1.84487830328
1,390,True,6,0,1.62190946633,2.9915635079,0.166666666667,9.73145679796
0,395,True,4,0,0.457920681533,-1.09313716222,0.25,1.83168272613
1,395,True,6,0,1.64460669824,2.89256320064,0.166666666667,9.86764018946
0,400,True,4,0,0.460447501883,-1.12263342766,0.25,1.84179000753
1,400,True,6,0,1.66376323804,2.79345496902,0.166666666667,9.98257942826
0,405,True,4,0,0.457617449547,-1.15884172545,0.25,1.83046979819
1,405,True,6,0,1.68134499135,2.69783653196,0.166666666667,10.0880699481
0,410,True,4,0,0.4634487524,-1.18635396679,0.25,1.8537950096
1,410,True,6,0,1.70768991405,2.601353496,0.166666666667,10.2461394843
0,415,True,4,0,0.457336503477,-1.2179582605,0.25,1.82934601391
1,415,True,6,0,1.71878321953,2.49984319586,0.166666666667,10.3126993172
0,420,True,4,0,0.455653773611,-1.24569392198,0.25,1.82261509444
1,420,True,6,0,1.73968138147,2.40055950261,0.166666666667,10.4380882888
0,425,True,4,0,0.451320916933,-1.29210092953,0.25,1.80528366773
1,425,True,6,0,1.75215016297,2.29391795158,0.166666666667,10.5129009778
0,430,True,4,0,0.450174480936,-1.32534593559,0.25,1.80069792375
1,430,True,6,0,1.78662466082,2.19138943131,0.166666666667,10.7197479649
0,435,True,4,0,0.439687406511,-1.36544729078,0.25,1.75874962604
1,435,True,6,0,1.79932990652,2.08982196101,0.166666666667,10.7959794391
0,440,True,4,0,0.439465139483,-1.40563335725,0.25,1.75786055793
1,440,True,6,0,1.80220804006,1.98222126762,0.166666666667,10.8132482403
0,445,True,4,0,0.437887571985,-1.42967659006,0.25,1.75155028794
1,445,True,6,0,1.82704689408,1.87914253145,0.166666666667,10.9622813645
0,450,True,4,0,0.434928542078,-1.44925768002,0.25,1.73971416831
1,450,True,6,0,1.84117100168,1.77688307126,0.166666666667,11.0470260101
0,455,True,4,0,0.432019215395,-1.4684900756,0.25,1.72807686158
1,455,True,6,0,1.87120008969,1.67563065696,0.166666666667,11.2272005381
0,460,True,4,0,0.433017098088,-1.49104146024,0.25,1.73206839235
1,460,True,6,0,1.88304973722,1.57699009604,0.166666666667,11.2982984233
0,465,True,4,0,0.438544802347,-1.50268842163,0.25,1.75417920939
1,465,True,6,0,1.90513359831,1.47930500357,0.166666666667,11.4308015899
0,470,True,4,0,0.446012896238,-1.52295009369,0.25,1.78405158495
1,470,True,6,0,1.90980071363,1.3821970475,0.166666666667,11.4588042818
0,475,True,4,0,0.444949207571,-1.5563356477,0.25,1.77979683028
1,475,True,6,0,1.92948506238,1.28032582494,0.166666666667,11.5769103743
0,480,True,4,0,0.445831839014,-1.57432030329,0.25,1.78332735606
1,480,True,6,0,1.93823987206,1.17875018881,0.166666666667,11.6294392323
0,485,True,4,0,0.448071078395,-1.59334199119,0.25,1.79228431358
1,485,True,6,0,1.94616117758,1.08072054302,0.166666666667,11.6769670655
0,490,True,4,0,0.448364124403,-1.61036649768,0.25,1.79345649761
1,490,True,6,0,1.95291548051,0.983768028585,0.166666666667,11.7174928831
0,495,True,4,0,0.453319692479,-1.63835681706,0.25,1.81327876992
1,495,True,6,0,1.96268621157,0.882735824864,0.166666666667,11.7761172694
0,500,True,4,0,0.457590855932,-1.65925446605,0.25,1.83036342373
1,500,True,6,0,1.98882896801,0.782409145534,0.166666666667,11.9329738081
0,505,True,4,0,0.46303086994,-1.69488464964,0.25,1.85212347976
1,505,True,6,0,2.00437827034,0.683049488133,0.166666666667,12.026269622
0,510,True,4,0,0.47518101828,-1.70888448963,0.25,1.90072407312
1,510,True,6,0,2.03424927124,0.587150772919,0.166666666667,12.2054956274
0,515,True,4,0,0.478895300542,-1.72610665036,0.25,1.91558120217
1,515,True,6,0,2.06247644236,0.495071222988,0.166666666667,12.3748586542
0,520,True,4,0,0.47730545407,-1.7358171287,0.25,1.90922181628
1,520,True,6,0,2.08725702329,0.404000149064,0.166666666667,12.5235421397
0,525,True,4,0,0.474787391416,-1.740654371,0.25,1.89914956567
1,525,True,6,0,2.09658724287,0.30656151629,0.166666666667,12.5795234572
0,530,True,4,0,0.476121320716,-1.74420209184,0.25,1.90448528287
1,530,True,6,0,2.129312956,0.217967063678,0.166666666667,12.775877736
0,535,True,4,0,0.48235355222,-1.73987394478,0.25,1.92941420888
1,535,True,6,0,2.15702319527,0.130350238421,0.166666666667,12.9421391716
0,540,True,4,0,0.496172533684,-1.73779736362,0.25,1.98469013474
1,540,True,6,0,2.18036457166,0.0351971369738,0.166666666667,13.08218743
0,545,True,4,0,0.511368249111,-1.74876810856,0.25,2.04547299644
1,545,True,6,0,2.19676756778,-0.0588512105026,0.166666666667,13.1806054067
0,550,True,4,0,0.526583486297,-1.76954087874,0.25,2.10633394519
1,550,True,6,0,2.20754189529,-0.149907608414,0.166666666667,13.2452513718
0,555,True,4,0,0.539240368727,-1.77867382752,0.25,2.15696147491
1,555,True,6,0,2.22453705849,-0.237622753642,0.166666666667,13.3472223509
0,560,True,4,0,0.549349242416,-1.795003369,0.25,2.19739696966
1,560,True,6,0,2.2392510357,-0.332510249949,0.166666666667,13.4355062142
0,565,True,4,0,0.569846956594,-1.82261153489,0.25,2.27938782637
1,565,True,6,0,2.26589889313,-0.425471183703,0.166666666667,13.5953933588
0,570,True,4,0,0.584820324298,-1.84893584103,0.25,2.33928129719
1,570,True,6,0,2.26475140297,-0.521109774159,0.166666666667,13.5885084178
0,575,True,4,0,0.603963063658,-1.87213813217,0.25,2.41585225463
1,575,True,6,0,2.28227947188,-0.614697329333,0.166666666667,13.6936768313
0,580,True,4,0,0.611955441213,-1.90838114957,0.25,2.44782176485
1,580,True,6,0,2.28856178636,-0.707794437457,0.166666666667,13.7313707181
