501
   199    0.114443   0.366746 
   200    0.113491   0.363697 
   201    0.112540   0.360648 
   202    0.111588   0.357599 
   203    0.110637   0.354550 
   204    0.109685   0.351501 
   205    0.108737   0.348462 
   206    0.107796   0.345447 
   207    0.106855   0.342431 
   208    0.105914   0.339416 
   209    0.104973   0.336400 
   210    0.104032   0.333385 
   211    0.103091   0.330369 
   212    0.102153   0.327363 
   213    0.101225   0.324387 
   214    0.100296   0.321412 
   215    0.099368   0.318436 
   216    0.098439   0.315461 
   217    0.097511   0.312486 
   218    0.096582   0.309510 
   219    0.095656   0.306541 
   220    0.094742   0.303612 
   221    0.093828   0.300683 
   222    0.092914   0.297754 
   223    0.092000   0.294825 
   224    0.091086   0.291896 
   225    0.090172   0.288967 
   226    0.089259   0.286040 
   227    0.088361   0.283163 
   228    0.087463   0.280285 
   229    0.086565   0.277408 
   230    0.085667   0.274530 
   231    0.084769   0.271653 
   232    0.083871   0.268776 
   233    0.082973   0.265898 
   234    0.082094   0.263079 
   235    0.081215   0.260264 
   236    0.080337   0.257448 
   237    0.079458   0.254633 
   238    0.078579   0.251817 
   239    0.077701   0.249002 
   240    0.076822   0.246186 
   241    0.075963   0.243432 
   242    0.075106   0.240687 
   243    0.074250   0.237943 
   244    0.073393   0.235198 
   245    0.072537   0.232454 
   246    0.071681   0.229710 
   247    0.070824   0.226965 
   248    0.069988   0.224285 
   249    0.069158   0.221625 
   250    0.068328   0.218965 
   251    0.067498   0.216305 
   252    0.066668   0.213645 
   253    0.065838   0.210985 
   254    0.065008   0.208325 
   255    0.064197   0.205727 
   256    0.063395   0.203158 
   257    0.062594   0.200589 
   258    0.061792   0.198021 
   259    0.060991   0.195452 
   260    0.060189   0.192884 
   261    0.059388   0.190315 
   262    0.058605   0.187806 
   263    0.057835   0.185340 
   264    0.057066   0.182874 
   265    0.056296   0.180407 
   266    0.055526   0.177941 
   267    0.054757   0.175475 
   268    0.053987   0.173008 
   269    0.053238   0.170607 
   270    0.052509   0.168271 
   271    0.051780   0.165936 
   272    0.051051   0.163600 
   273    0.050323   0.161265 
   274    0.049594   0.158929 
   275    0.048865   0.156594 
   276    0.048151   0.154307 
   277    0.047460   0.152093 
   278    0.046769   0.149878 
   279    0.046078   0.147664 
   280    0.045387   0.145449 
   281    0.044696   0.143235 
   282    0.044005   0.141020 
   283    0.043327   0.138847 
   284    0.042676   0.136762 
   285    0.042026   0.134677 
   286    0.041375   0.132593 
   287    0.040725   0.130508 
   288    0.040074   0.128423 
   289    0.039424   0.126339 
   290    0.038783   0.124284 
   291    0.038174   0.122333 
   292    0.037565   0.120382 
   293    0.036956   0.118431 
   294    0.036347   0.116480 
   295    0.035739   0.114528 
   296    0.035130   0.112577 
   297    0.034526   0.110644 
   298    0.033960   0.108828 
   299    0.033393   0.107011 
   300    0.032826   0.105194 
   301    0.032259   0.103377 
   302    0.031692   0.101560 
   303    0.031125   0.099744 
   304    0.030560   0.097933 
   305    0.030035   0.096251 
   306    0.029510   0.094569 
   307    0.028985   0.092887 
   308    0.028460   0.091205 
   309    0.027936   0.089523 
   310    0.027411   0.087841 
   311    0.026886   0.086159 
   312    0.026402   0.084609 
   313    0.025921   0.083065 
   314    0.025439   0.081522 
   315    0.024957   0.079978 
   316    0.024475   0.078434 
   317    0.023994   0.076890 
   318    0.023512   0.075346 
   319    0.023066   0.073918 
   320    0.022626   0.072508 
   321    0.022186   0.071098 
   322    0.021746   0.069687 
   323    0.021306   0.068277 
   324    0.020866   0.066867 
   325    0.020426   0.065457 
   326    0.020017   0.064147 
   327    0.019617   0.062866 
   328    0.019218   0.061585 
   329    0.018818   0.060305 
   330    0.018418   0.059024 
   331    0.018019   0.057743 
   332    0.017619   0.056462 
   333    0.017247   0.055269 
   334    0.016887   0.054116 
   335    0.016527   0.052964 
   336    0.016168   0.051811 
   337    0.015808   0.050658 
   338    0.015448   0.049505 
   339    0.015088   0.048352 
   340    0.014752   0.047274 
   341    0.014431   0.046247 
   342    0.014111   0.045220 
   343    0.013790   0.044193 
   344    0.013470   0.043165 
   345    0.013149   0.042138 
   346    0.012829   0.041111 
   347    0.012529   0.040152 
   348    0.012251   0.039260 
   349    0.011973   0.038367 
   350    0.011694   0.037475 
   351    0.011416   0.036583 
   352    0.011137   0.035691 
   353    0.010859   0.034799 
   354    0.010594   0.033951 
   355    0.010350   0.033167 
   356    0.010105   0.032382 
   357    0.009860   0.031598 
   358    0.009615   0.030813 
   359    0.009370   0.030029 
   360    0.009126   0.029244 
   361    0.008891   0.028493 
   362    0.008678   0.027810 
   363    0.008465   0.027127 
   364    0.008252   0.026444 
   365    0.008039   0.025761 
   366    0.007826   0.025078 
   367    0.007613   0.024395 
   368    0.007406   0.023734 
   369    0.007222   0.023144 
   370    0.007038   0.022554 
   371    0.006854   0.021964 
   372    0.006670   0.021374 
   373    0.006486   0.020784 
   374    0.006301   0.020194 
   375    0.006121   0.019616 
   376    0.005963   0.019110 
   377    0.005805   0.018604 
   378    0.005647   0.018098 
   379    0.005490   0.017592 
   380    0.005332   0.017086 
   381    0.005174   0.016580 
   382    0.005017   0.016079 
   383    0.004883   0.015649 
   384    0.004749   0.015220 
   385    0.004615   0.014791 
   386    0.004481   0.014361 
   387    0.004348   0.013932 
   388    0.004214   0.013503 
   389    0.004080   0.013074 
   390    0.003966   0.012710 
   391    0.003854   0.012350 
   392    0.003741   0.011989 
   393    0.003629   0.011628 
   394    0.003516   0.011268 
   395    0.003403   0.010907 
   396    0.003291   0.010546 
   397    0.003195   0.010239 
   398    0.003101   0.009938 
   399    0.003008   0.009638 
   400    0.002914   0.009338 
   401    0.002820   0.009038 
   402    0.002727   0.008738 
   403    0.002633   0.008438 
   404    0.002552   0.008179 
   405    0.002475   0.007931 
   406    0.002398   0.007684 
   407    0.002320   0.007436 
   408    0.002243   0.007188 
   409    0.002166   0.006941 
   410    0.002088   0.006693 
   411    0.002021   0.006476 
   412    0.001958   0.006274 
   413    0.001894   0.006071 
   414    0.001831   0.005868 
   415    0.001768   0.005666 
   416    0.001705   0.005463 
   417    0.001642   0.005260 
   418    0.001585   0.005081 
   419    0.001534   0.004916 
   420    0.001483   0.004751 
   421    0.001431   0.004587 
   422    0.001380   0.004422 
   423    0.001329   0.004257 
   424    0.001277   0.004093 
   425    0.001232   0.003947 
   426    0.001192   0.003820 
   427    0.001152   0.003693 
   428    0.001113   0.003566 
   429    0.001073   0.003439 
   430    0.001033   0.003312 
   431    0.000994   0.003184 
   432    0.000957   0.003068 
   433    0.000926   0.002967 
   434    0.000894   0.002865 
   435    0.000863   0.002764 
   436    0.000831   0.002663 
   437    0.000799   0.002561 
   438    0.000768   0.002460 
   439    0.000738   0.002366 
   440    0.000714   0.002288 
   441    0.000690   0.002210 
   442    0.000665   0.002132 
   443    0.000641   0.002053 
   444    0.000616   0.001975 
   445    0.000592   0.001897 
   446    0.000569   0.001823 
   447    0.000550   0.001762 
