,Time,Dominant,X,Y,Amplitude,Phase,PhaseVelocity,Wavelength,Amp/Wave
0,10,False,1,0,1.74230903841,3.14260503865,-0.000422360270038,1.0,1.74230903841
1,20,False,1,0,1.73706309135,3.13733294294,-0.000527209570455,1.0,1.73706309135
2,30,False,1,0,1.734088239,3.13187847716,-0.000545446578474,1.0,1.734088239
3,40,False,1,0,1.73290772041,3.12714781636,-0.000473066079631,1.0,1.73290772041
4,50,False,1,0,1.73121236109,3.12237736281,-0.000477045354862,1.0,1.73121236109
5,60,False,1,0,1.7296047759,3.11759297591,-0.0004784386906,1.0,1.7296047759
6,70,False,1,0,1.72796906232,3.1127424248,-0.000485055110566,1.0,1.72796906232
7,80,False,1,0,1.72573934616,3.10792809233,-0.000481433246936,1.0,1.72573934616
8,90,False,1,0,1.72405107293,3.10316846904,-0.000475962329162,1.0,1.72405107293
9,100,False,1,0,1.72242537388,3.09856126828,-0.000460720075773,1.0,1.72242537388
10,110,False,1,0,1.72069419695,3.09440396488,-0.000415730339853,1.0,1.72069419695
11,120,False,1,0,1.71955019821,3.09023190411,-0.000417206077116,1.0,1.71955019821
12,130,False,1,0,1.71872527615,3.08611725281,-0.000411465130461,1.0,1.71872527615
13,140,False,1,0,1.71849858233,3.0818759349,-0.00042413179049,1.0,1.71849858233
14,150,False,1,0,1.71825305698,3.07749658893,-0.000437934597614,1.0,1.71825305698
15,160,False,1,0,1.71806919025,3.07273785914,-0.000475872978211,1.0,1.71806919025
16,170,False,1,0,1.71843011263,3.06772892549,-0.000500893365281,1.0,1.71843011263
17,180,False,1,0,1.71841068544,3.06231998622,-0.000540893926713,1.0,1.71841068544
18,190,False,1,0,1.71867713881,3.05668313591,-0.000563685031351,1.0,1.71867713881
19,200,False,1,0,1.71880177328,3.05096212175,-0.000572101416098,1.0,1.71880177328
20,210,False,1,0,1.71926540888,3.04515973461,-0.000580238714314,1.0,1.71926540888
21,220,False,1,0,1.71966936277,3.03935318735,-0.000580654725425,1.0,1.71966936277
22,230,False,1,0,1.71981228455,3.03357027859,-0.000578290875827,1.0,1.71981228455
23,240,False,1,0,1.72008224944,3.02776405303,-0.000580622556821,1.0,1.72008224944
24,250,False,1,0,1.71997381512,3.02196486516,-0.000579918786481,1.0,1.71997381512
25,260,False,1,0,1.71986309911,3.01604544621,-0.000591941895025,1.0,1.71986309911
26,270,False,1,0,1.71967875345,3.01007550604,-0.000596994016517,1.0,1.71967875345
27,280,False,1,0,1.71937801203,3.00409119838,-0.000598430766657,1.0,1.71937801203
28,290,False,1,0,1.71876038266,2.99826162577,-0.00058295726035,1.0,1.71876038266
29,300,False,1,0,1.71792519102,2.99240510236,-0.000585652341957,1.0,1.71792519102
30,310,False,1,0,1.7174086465,2.98675959979,-0.000564550256713,1.0,1.7174086465
31,320,False,1,0,1.71656676305,2.98085801032,-0.000590158946917,1.0,1.71656676305
32,330,False,1,0,1.71526565319,2.97513170392,-0.000572630640137,1.0,1.71526565319
33,340,False,1,0,1.71463704422,2.96936820688,-0.000576349703743,1.0,1.71463704422
34,350,False,1,0,1.7137830242,2.96377920252,-0.000558900435746,1.0,1.7137830242
35,360,False,1,0,1.71341369794,2.95814634819,-0.000563285432954,1.0,1.71341369794
36,370,False,1,0,1.71291768569,2.95250284878,-0.000564349941317,1.0,1.71291768569
37,380,False,1,0,1.71209036197,2.94673345454,-0.00057693942441,1.0,1.71209036197
38,390,False,1,0,1.71186944526,2.9409674142,-0.000576604033596,1.0,1.71186944526
39,400,False,1,0,1.71122527936,2.93503654196,-0.000593087224384,1.0,1.71122527936
40,410,False,1,0,1.71081262134,2.92900169799,-0.000603484396553,1.0,1.71081262134
41,420,False,1,0,1.71039064341,2.92295592662,-0.000604577137377,1.0,1.71039064341
42,430,False,1,0,1.71001029979,2.91693808381,-0.000601784280859,1.0,1.71001029979
43,440,False,1,0,1.70987524241,2.91091061901,-0.000602746480236,1.0,1.70987524241
44,450,False,1,0,1.70900061003,2.90489195663,-0.000601866238004,1.0,1.70900061003
45,460,False,1,0,1.70857281062,2.89878908437,-0.000610287225282,1.0,1.70857281062
46,470,False,1,0,1.70862480926,2.89294416483,-0.00058449195414,1.0,1.70862480926
47,480,False,1,0,1.70836154888,2.88723728413,-0.000570688070133,1.0,1.70836154888
48,490,False,1,0,1.70808973668,2.88136238233,-0.000587490180062,1.0,1.70808973668
49,500,False,1,0,1.70830101636,2.87552574887,-0.000583663345904,1.0,1.70830101636
50,510,False,1,0,1.70841410019,2.86951525302,-0.000601049585317,1.0,1.70841410019
51,520,False,1,0,1.70851152349,2.86340477083,-0.000611048218489,1.0,1.70851152349
52,530,False,1,0,1.70850510071,2.8574493433,-0.00059554275277,1.0,1.70850510071
53,540,False,1,0,1.70854863739,2.85127261013,-0.000617673317307,1.0,1.70854863739
54,550,False,1,0,1.7090080179,2.84492750087,-0.000634510926043,1.0,1.7090080179
55,560,False,1,0,1.70888471394,2.83841097347,-0.000651652740618,1.0,1.70888471394
56,570,False,1,0,1.70883800818,2.83193933257,-0.000647164089891,1.0,1.70883800818
57,580,False,1,0,1.70846963638,2.82553021144,-0.000640912112386,1.0,1.70846963638
58,590,False,1,0,1.70825368453,2.8189879244,-0.000654228704681,1.0,1.70825368453
59,600,False,1,0,1.70813840933,2.81272456784,-0.000626335655353,1.0,1.70813840933
60,610,False,1,0,1.70777108453,2.80634212434,-0.000638244350287,1.0,1.70777108453
61,620,False,1,0,1.70719013937,2.79986303623,-0.000647908810734,1.0,1.70719013937
62,630,False,1,0,1.7061606956,2.79343241518,-0.000643062105238,1.0,1.7061606956
63,640,False,1,0,1.7058134002,2.78709182168,-0.000634059349938,1.0,1.7058134002
64,650,False,1,0,1.70519098653,2.78080369669,-0.000628812499322,1.0,1.70519098653
65,660,False,1,0,1.70470128764,2.77463970575,-0.000616399093513,1.0,1.70470128764
66,670,False,1,0,1.7038486925,2.76848487605,-0.000615482970447,1.0,1.7038486925
67,680,False,1,0,1.70316733417,2.76241969508,-0.000606518096723,1.0,1.70316733417
68,690,False,1,0,1.70278891421,2.75620133601,-0.000621835906968,1.0,1.70278891421
69,700,False,1,0,1.70235548398,2.74977249548,-0.000642884052846,1.0,1.70235548398
70,710,False,1,0,1.7014039375,2.74355212327,-0.000622037220709,1.0,1.7014039375
71,720,False,1,0,1.70127726149,2.73734758898,-0.000620453429636,1.0,1.70127726149
72,730,False,1,0,1.70082754933,2.73086044844,-0.000648714054297,1.0,1.70082754933
73,740,False,1,0,1.70024367557,2.72441641485,-0.000644403358942,1.0,1.70024367557
74,750,False,1,0,1.70043276878,2.71807549218,-0.000634092266395,1.0,1.70043276878
75,760,False,1,0,1.70008573646,2.71171051515,-0.000636497703436,1.0,1.70008573646
76,770,False,1,0,1.70003697085,2.70536181941,-0.000634869573443,1.0,1.70003697085
77,780,False,1,0,1.69942541383,2.69895323281,-0.000640858660253,1.0,1.69942541383
78,790,False,1,0,1.69895766635,2.69246141792,-0.00064918148938,1.0,1.69895766635
79,800,False,1,0,1.69801218521,2.68606417894,-0.000639723897431,1.0,1.69801218521
80,810,False,1,0,1.69723949722,2.67958098115,-0.000648319779416,1.0,1.69723949722
81,820,False,1,0,1.69678145193,2.67331066745,-0.00062703136948,1.0,1.69678145193
82,830,False,1,0,1.69595731442,2.66694995745,-0.000636071000323,1.0,1.69595731442
83,840,False,1,0,1.69553895552,2.66063888026,-0.000631107719241,1.0,1.69553895552
84,850,False,1,0,1.69504247712,2.65431441654,-0.000632446371426,1.0,1.69504247712
85,860,False,1,0,1.69459361015,2.64804457726,-0.000626983928508,1.0,1.69459361015
86,870,False,1,0,1.69406544023,2.64156017955,-0.000648439771057,1.0,1.69406544023
87,880,False,1,0,1.69389639488,2.63509564288,-0.000646453666341,1.0,1.69389639488
88,890,False,1,0,1.69326083938,2.62870825582,-0.000638738706736,1.0,1.69326083938
89,900,False,1,0,1.69280167105,2.62226335184,-0.000644490397741,1.0,1.69280167105
90,910,False,1,0,1.69218262566,2.6157372427,-0.000652610914331,1.0,1.69218262566
91,920,False,1,0,1.69120367484,2.60937006951,-0.000636717318289,1.0,1.69120367484
92,930,False,1,0,1.69038942972,2.60280901018,-0.000656105933153,1.0,1.69038942972
93,940,False,1,0,1.68962252483,2.59662985282,-0.000617915736497,1.0,1.68962252483
94,950,False,1,0,1.68902405284,2.59053709947,-0.000609275335164,1.0,1.68902405284
95,960,False,1,0,1.68865139682,2.58436496275,-0.000617213671832,1.0,1.68865139682
96,970,False,1,0,1.68855963166,2.57803263401,-0.000633232873604,1.0,1.68855963166
97,980,False,1,0,1.68826754841,2.57148950382,-0.000654313019303,1.0,1.68826754841
98,990,False,1,0,1.68846026237,2.56477061035,-0.000671889346742,1.0,1.68846026237
99,1000,False,1,0,1.68873900154,2.55839634771,-0.000637426263796,1.0,1.68873900154
100,1010,False,1,0,1.68869820346,2.55164386711,-0.000675248060583,1.0,1.68869820346
101,1020,False,1,0,1.68856089207,2.54500050441,-0.000664336269299,1.0,1.68856089207
102,1030,False,1,0,1.68855503871,2.53829616738,-0.000670433703355,1.0,1.68855503871
103,1040,False,1,0,1.68782850775,2.53140619513,-0.000688997225095,1.0,1.68782850775
104,1050,False,1,0,1.6879107199,2.52479538688,-0.000661080824932,1.0,1.6879107199
105,1060,False,1,0,1.68727403549,2.51812591361,-0.000666947327023,1.0,1.68727403549
106,1070,False,1,0,1.68601447193,2.51138070405,-0.000674520956248,1.0,1.68601447193
107,1080,False,1,0,1.68530140222,2.50479035705,-0.000659034700017,1.0,1.68530140222
108,1090,False,1,0,1.68453316455,2.49819659288,-0.000659376416357,1.0,1.68453316455
109,1100,False,1,0,1.68396800622,2.49154811179,-0.000664848108933,1.0,1.68396800622
110,1110,False,1,0,1.68331566606,2.4849392293,-0.000660888249372,1.0,1.68331566606
111,1120,False,1,0,1.68230755264,2.47827311264,-0.000666611665658,1.0,1.68230755264
112,1130,False,1,0,1.68139950489,2.47163379941,-0.000663931323222,1.0,1.68139950489
113,1140,False,1,0,1.68057984352,2.46504182674,-0.000659197267376,1.0,1.68057984352
114,1150,False,1,0,1.6798729363,2.45841634171,-0.000662548503011,1.0,1.6798729363
115,1160,False,1,0,1.67888466772,2.45171146613,-0.000670487557324,1.0,1.67888466772
116,1170,False,1,0,1.67787948899,2.44514073727,-0.000657072886363,1.0,1.67787948899
117,1180,False,1,0,1.67735494806,2.43855393991,-0.000658679736011,1.0,1.67735494806
118,1190,False,1,0,1.67656216741,2.4318568894,-0.000669705050822,1.0,1.67656216741
119,1200,False,1,0,1.67592208705,2.42519197211,-0.000666491729709,1.0,1.67592208705
120,1210,False,1,0,1.67546553719,2.41851783923,-0.00066741328737,1.0,1.67546553719
121,1220,False,1,0,1.67539010593,2.4120551085,-0.00064627307354,1.0,1.67539010593
122,1230,False,1,0,1.67583230164,2.40549300129,-0.000656210720349,1.0,1.67583230164
123,1240,False,1,0,1.67610744546,2.39900256303,-0.000649043826188,1.0,1.67610744546
124,1250,False,1,0,1.6767459333,2.39235757542,-0.000664498761482,1.0,1.6767459333
125,1260,False,1,0,1.67746402258,2.38565888145,-0.000669869397121,1.0,1.67746402258
126,1270,False,1,0,1.67775207523,2.37854149748,-0.000711738396252,1.0,1.67775207523
127,1280,False,1,0,1.67796365524,2.3715850116,-0.000695648587767,1.0,1.67796365524
128,1290,False,1,0,1.67812269769,2.36461926279,-0.000696574881522,1.0,1.67812269769
129,1300,False,1,0,1.67842395317,2.35742590653,-0.000719335626215,1.0,1.67842395317
130,1310,False,1,0,1.67838322963,2.35015855047,-0.000726735605639,1.0,1.67838322963
131,1320,False,1,0,1.67825855764,2.34308563368,-0.000707291679138,1.0,1.67825855764
132,1330,False,1,0,1.67819153805,2.33615984243,-0.000692579124955,1.0,1.67819153805
133,1340,False,1,0,1.67771866462,2.32943501322,-0.000672482921114,1.0,1.67771866462
134,1350,False,1,0,1.67819694865,2.32251200167,-0.000692301155236,1.0,1.67819694865
135,1360,False,1,0,1.67842962708,2.31552002713,-0.000699197453574,1.0,1.67842962708
136,1370,False,1,0,1.67827011299,2.30841618066,-0.000710384646809,1.0,1.67827011299
137,1380,False,1,0,1.67832943676,2.30133968679,-0.000707649386904,1.0,1.67832943676
