,Time,Dominant,X,Y,Amplitude,Phase,PhaseVelocity,Wavelength,Amp/Wave
0,10,False,1,0,1.74220950524,3.14247875004,-0.000434989130793,1.0,1.74220950524
1,20,False,1,0,1.73695237268,3.13723515774,-0.000524359230027,1.0,1.73695237268
2,30,False,1,0,1.73384682669,3.13191219153,-0.000532296620996,1.0,1.73384682669
3,40,False,1,0,1.73256009789,3.12719514944,-0.000471704208463,1.0,1.73256009789
4,50,False,1,0,1.73118388049,3.12237289257,-0.000482225687598,1.0,1.73118388049
5,60,False,1,0,1.72964214337,3.11743704979,-0.000493584277233,1.0,1.72964214337
6,70,False,1,0,1.72781038993,3.11244435285,-0.000499269694077,1.0,1.72781038993
7,80,False,1,0,1.72603429468,3.1076655221,-0.000477883075015,1.0,1.72603429468
8,90,False,1,0,1.72430578247,3.10288181206,-0.000478371003948,1.0,1.72430578247
9,100,False,1,0,1.72247740184,3.09836966702,-0.000451214504531,1.0,1.72247740184
10,110,False,1,0,1.72098362567,3.09397836267,-0.000439130434893,1.0,1.72098362567
11,120,False,1,0,1.72032862007,3.08952187532,-0.000445648735111,1.0,1.72032862007
12,130,False,1,0,1.71985572659,3.08496524296,-0.000455663235942,1.0,1.71985572659
13,140,False,1,0,1.72002978827,3.08054448355,-0.000442075940915,1.0,1.72002978827
14,150,False,1,0,1.71992484934,3.07585976602,-0.000468471752706,1.0,1.71992484934
15,160,False,1,0,1.71985659495,3.07068638702,-0.000517337900285,1.0,1.71985659495
16,170,False,1,0,1.72002298809,3.06535673499,-0.000532965203288,1.0,1.72002298809
17,180,False,1,0,1.72012098149,3.05972575935,-0.000563097563493,1.0,1.72012098149
18,190,False,1,0,1.72065199084,3.05386416986,-0.000586158949588,1.0,1.72065199084
19,200,False,1,0,1.72091713616,3.04794937985,-0.000591479000541,1.0,1.72091713616
20,210,False,1,0,1.72100915149,3.04210368894,-0.000584569091279,1.0,1.72100915149
21,220,False,1,0,1.72104492323,3.03637107107,-0.000573261786409,1.0,1.72104492323
22,230,False,1,0,1.72127060946,3.03043794736,-0.000593312371597,1.0,1.72127060946
23,240,False,1,0,1.72153474396,3.02465953255,-0.000577841480795,1.0,1.72153474396
24,250,False,1,0,1.72171851815,3.01884931693,-0.000581021561958,1.0,1.72171851815
25,260,False,1,0,1.72182892347,3.01291364344,-0.000593567349521,1.0,1.72182892347
26,270,False,1,0,1.7220342422,3.00672519523,-0.000618844820848,1.0,1.7220342422
27,280,False,1,0,1.72205545605,3.00050254233,-0.000622265290179,1.0,1.72205545605
28,290,False,1,0,1.72187611079,2.99424453224,-0.000625801008582,1.0,1.72187611079
29,300,False,1,0,1.7216215123,2.98820795693,-0.000603657530709,1.0,1.7216215123
30,310,False,1,0,1.72120635921,2.98202164724,-0.000618630969044,1.0,1.72120635921
31,320,False,1,0,1.72046070431,2.9759456275,-0.000607601974686,1.0,1.72046070431
32,330,False,1,0,1.71996298112,2.96995985103,-0.000598577646172,1.0,1.71996298112
33,340,False,1,0,1.71928276544,2.96374917349,-0.000621067753956,1.0,1.71928276544
34,350,False,1,0,1.71839898893,2.95759531678,-0.000615385670951,1.0,1.71839898893
35,360,False,1,0,1.71729903143,2.9515447028,-0.000605061398819,1.0,1.71729903143
36,370,False,1,0,1.71683307782,2.94566819961,-0.000587650319023,1.0,1.71683307782
37,380,False,1,0,1.716265219,2.93978672922,-0.000588147038751,1.0,1.716265219
38,390,False,1,0,1.71588018725,2.93411044903,-0.000567628019278,1.0,1.71588018725
39,400,False,1,0,1.71542306049,2.92815595862,-0.000595449040395,1.0,1.71542306049
40,410,False,1,0,1.71543217136,2.92214734017,-0.000600861845165,1.0,1.71543217136
41,420,False,1,0,1.71535524241,2.91611570816,-0.000603163200858,1.0,1.71535524241
42,430,False,1,0,1.71509894631,2.90972048988,-0.000639521828269,1.0,1.71509894631
43,440,False,1,0,1.7146934084,2.9032032828,-0.000651720707663,1.0,1.7146934084
44,450,False,1,0,1.71456599723,2.89677201389,-0.000643126891136,1.0,1.71456599723
45,460,False,1,0,1.7141590656,2.89034567653,-0.000642633735828,1.0,1.7141590656
46,470,False,1,0,1.71364546391,2.88390998073,-0.000643569580386,1.0,1.71364546391
47,480,False,1,0,1.71320435432,2.877464812,-0.000644516872507,1.0,1.71320435432
48,490,False,1,0,1.71253021208,2.87121481479,-0.000624999721489,1.0,1.71253021208
49,500,False,1,0,1.71183451593,2.86500220734,-0.00062126074504,1.0,1.71183451593
50,510,False,1,0,1.71120167346,2.85885762057,-0.000614458677136,1.0,1.71120167346
51,520,False,1,0,1.71076333941,2.85259726241,-0.000626035815715,1.0,1.71076333941
52,530,False,1,0,1.71043165945,2.84628387783,-0.00063133845825,1.0,1.71043165945
53,540,False,1,0,1.70987388568,2.83990637526,-0.000637750256244,1.0,1.70987388568
54,550,False,1,0,1.70960517494,2.8335422071,-0.000636416816403,1.0,1.70960517494
55,560,False,1,0,1.70920542718,2.82722582891,-0.000631637819462,1.0,1.70920542718
56,570,False,1,0,1.70924034375,2.8207496584,-0.000647617050275,1.0,1.70924034375
57,580,False,1,0,1.70910657747,2.81427773534,-0.000647192306015,1.0,1.70910657747
58,590,False,1,0,1.70908253706,2.80789372666,-0.000638400868814,1.0,1.70908253706
59,600,False,1,0,1.70894212774,2.80140566716,-0.000648805949678,1.0,1.70894212774
60,610,False,1,0,1.70911168755,2.79478816373,-0.000661750342683,1.0,1.70911168755
61,620,False,1,0,1.70875254235,2.78834850068,-0.000643966305181,1.0,1.70875254235
62,630,False,1,0,1.70864480389,2.78163178592,-0.000671671476165,1.0,1.70864480389
63,640,False,1,0,1.70850269144,2.77494768389,-0.000668410202741,1.0,1.70850269144
64,650,False,1,0,1.70819017582,2.76842333322,-0.00065243506691,1.0,1.70819017582
65,660,False,1,0,1.70816319302,2.76151368437,-0.000690964885578,1.0,1.70816319302
66,670,False,1,0,1.70752820295,2.75474517607,-0.000676850829862,1.0,1.70752820295
67,680,False,1,0,1.70647862843,2.74803512395,-0.000671005211921,1.0,1.70647862843
68,690,False,1,0,1.70589861869,2.74132432642,-0.000671079752564,1.0,1.70589861869
69,700,False,1,0,1.70536566036,2.73490824336,-0.000641608306186,1.0,1.70536566036
70,710,False,1,0,1.70494109392,2.72838216715,-0.000652607620779,1.0,1.70494109392
71,720,False,1,0,1.70454074068,2.72203942781,-0.000634273934315,1.0,1.70454074068
72,730,False,1,0,1.70400151814,2.71545343043,-0.00065859973761,1.0,1.70400151814
73,740,False,1,0,1.70360609697,2.70888890615,-0.000656452428123,1.0,1.70360609697
74,750,False,1,0,1.70306529036,2.70234225248,-0.000654665367439,1.0,1.70306529036
75,760,False,1,0,1.70278841282,2.69605303686,-0.000628921561774,1.0,1.70278841282
76,770,False,1,0,1.70242705423,2.68942937435,-0.000662366250755,1.0,1.70242705423
77,780,False,1,0,1.70164925913,2.68285028021,-0.0006579094141,1.0,1.70164925913
78,790,False,1,0,1.70133339797,2.67609413207,-0.000675614813849,1.0,1.70133339797
79,800,False,1,0,1.7003420862,2.66930274517,-0.000679138690368,1.0,1.7003420862
80,810,False,1,0,1.69945362005,2.66251209336,-0.000679065181376,1.0,1.69945362005
81,820,False,1,0,1.69846077625,2.65594710515,-0.000656498820149,1.0,1.69846077625
82,830,False,1,0,1.69737732792,2.64929442686,-0.000665267829782,1.0,1.69737732792
83,840,False,1,0,1.69654965175,2.64291332342,-0.000638110343323,1.0,1.69654965175
84,850,False,1,0,1.69588240457,2.63651167395,-0.000640164947084,1.0,1.69588240457
85,860,False,1,0,1.69562522526,2.63001634469,-0.000649532926193,1.0,1.69562522526
86,870,False,1,0,1.69537271055,2.623877685,-0.000613865969366,1.0,1.69537271055
87,880,False,1,0,1.69539372718,2.61748541795,-0.000639226704736,1.0,1.69539372718
88,890,False,1,0,1.69517361572,2.61094275829,-0.000654265965646,1.0,1.69517361572
89,900,False,1,0,1.69553941199,2.60439599263,-0.000654676565906,1.0,1.69553941199
90,910,False,1,0,1.69557275103,2.59760076104,-0.000679523159317,1.0,1.69557275103
91,920,False,1,0,1.69588874181,2.5911033019,-0.000649745914148,1.0,1.69588874181
92,930,False,1,0,1.69581131414,2.58421189787,-0.000689140402921,1.0,1.69581131414
93,940,False,1,0,1.69602517575,2.5771895297,-0.000702236816501,1.0,1.69602517575
94,950,False,1,0,1.69594115096,2.57008296211,-0.00071065675922,1.0,1.69594115096
95,960,False,1,0,1.69617551291,2.56317124008,-0.000691172203592,1.0,1.69617551291
96,970,False,1,0,1.69605243772,2.55630311561,-0.000686812446903,1.0,1.69605243772
97,980,False,1,0,1.69640144855,2.54933161195,-0.000697150365468,1.0,1.69640144855
98,990,False,1,0,1.69683593509,2.5424154477,-0.000691616425461,1.0,1.69683593509
99,1000,False,1,0,1.69726243735,2.53541958462,-0.000699586308315,1.0,1.69726243735
100,1010,False,1,0,1.69758411776,2.5283030048,-0.000711657981116,1.0,1.69758411776
101,1020,False,1,0,1.69818244178,2.52127674455,-0.000702626025233,1.0,1.69818244178
102,1030,False,1,0,1.69881394788,2.51417089008,-0.000710585447029,1.0,1.69881394788
