,Time,Dominant,X,Y,Amplitude,Phase,PhaseVelocity,Wavelength,Amp/Wave
0,10,False,1,0,1.74236079611,3.14250021556,-0.000432842578721,1.0,1.74236079611
1,20,False,1,0,1.73687946748,3.13717481024,-0.000532540531812,1.0,1.73687946748
2,30,False,1,0,1.73399796172,3.13177283526,-0.000540197497639,1.0,1.73399796172
3,40,False,1,0,1.73246964992,3.12691279238,-0.000486004287988,1.0,1.73246964992
4,50,False,1,0,1.73089963169,3.12191831948,-0.000499447290405,1.0,1.73089963169
5,60,False,1,0,1.72935107923,3.11698835557,-0.000492996391045,1.0,1.72935107923
6,70,False,1,0,1.72760892823,3.11191557202,-0.000507278355305,1.0,1.72760892823
7,80,False,1,0,1.72578784984,3.10693864486,-0.000497692715749,1.0,1.72578784984
8,90,False,1,0,1.72406904898,3.1018930221,-0.000504562276293,1.0,1.72406904898
9,100,False,1,0,1.7220821225,3.09710525942,-0.000478776267765,1.0,1.7220821225
10,110,False,1,0,1.72065456813,3.09269943742,-0.000440582199781,1.0,1.72065456813
11,120,False,1,0,1.71968430728,3.08831642517,-0.000438301225301,1.0,1.71968430728
12,130,False,1,0,1.71923820317,3.08387564139,-0.000444078377275,1.0,1.71923820317
13,140,False,1,0,1.7191668808,3.0795178306,-0.000435781079992,1.0,1.7191668808
14,150,False,1,0,1.71903280904,3.0745719539,-0.000494587669081,1.0,1.71903280904
15,160,False,1,0,1.71899262387,3.06937715261,-0.000519480129578,1.0,1.71899262387
16,170,False,1,0,1.71935348765,3.06394651363,-0.000543063897803,1.0,1.71935348765
17,180,False,1,0,1.71975345903,3.0582345159,-0.00057119977292,1.0,1.71975345903
18,190,False,1,0,1.72000557899,3.05212551374,-0.000610900216341,1.0,1.72000557899
19,200,False,1,0,1.72040414585,3.04621290929,-0.000591260444856,1.0,1.72040414585
20,210,False,1,0,1.72056400003,3.0403086341,-0.000590427518914,1.0,1.72056400003
21,220,False,1,0,1.72096822114,3.03452906042,-0.000577957368419,1.0,1.72096822114
22,230,False,1,0,1.72101211509,3.02882865015,-0.000570041026542,1.0,1.72101211509
23,240,False,1,0,1.72118403229,3.02297853944,-0.000585011070961,1.0,1.72118403229
24,250,False,1,0,1.72197178137,3.01715890257,-0.000581963686998,1.0,1.72197178137
25,260,False,1,0,1.72235303661,3.01126310378,-0.000589579879362,1.0,1.72235303661
26,270,False,1,0,1.72253057101,3.00541566461,-0.000584743916732,1.0,1.72253057101
27,280,False,1,0,1.72261296148,2.99927275605,-0.000614290855708,1.0,1.72261296148
