,Time,Dominant,X,Y,Amplitude,Phase,PhaseVelocity,Wavelength,Amp/Wave
2755,27560,True,6,0,0.471375233532,1.52774070557,-0.00108055740576,0.166666666667,2.82825140119
2756,27570,True,6,0,0.471919857082,1.51830305906,-0.000943764651022,0.166666666667,2.83151914249
2757,27580,True,6,0,0.468575514953,1.50436742499,-0.00139356340706,0.166666666667,2.81145308972
2758,27590,True,6,0,0.463447055035,1.48882527885,-0.00155421461366,0.166666666667,2.78068233021
2759,27600,True,6,0,0.459437599987,1.4778525337,-0.00109727451494,0.166666666667,2.75662559992
2760,27610,True,6,0,0.456026336311,1.46543613308,-0.00124164006248,0.166666666667,2.73615801786
2761,27620,True,6,0,0.455277899163,1.4566418954,-0.000879423768268,0.166666666667,2.73166739498
2762,27630,True,6,0,0.454704100091,1.44134205807,-0.00152998373296,0.166666666667,2.72822460055
2763,27640,True,6,0,0.452457770029,1.42456889489,-0.00167731631786,0.166666666667,2.71474662018
2764,27650,True,6,0,0.452261156748,1.4050808783,-0.00194880165845,0.166666666667,2.71356694049
2765,27660,True,6,0,0.45141027951,1.38695763174,-0.00181232465583,0.166666666667,2.70846167706
2766,27670,True,6,0,0.451869976608,1.37094272889,-0.00160149028521,0.166666666667,2.71121985965
2767,27680,True,6,0,0.448027843181,1.35507225178,-0.00158704771161,0.166666666667,2.68816705909
2768,27690,True,6,0,0.447103331993,1.34923651253,-0.000583573924666,0.166666666667,2.68261999196
2769,27700,True,6,0,0.44543186182,1.33510255579,-0.00141339567346,0.166666666667,2.67259117092
2770,27710,True,6,0,0.445812444625,1.32338273613,-0.00117198196603,0.166666666667,2.67487466775
2771,27720,True,6,0,0.445526419956,1.30704725584,-0.00163354802942,0.166666666667,2.67315851974
2772,27730,True,6,0,0.449484143716,1.29080061752,-0.0016246638322,0.166666666667,2.69690486229
2773,27740,True,6,0,0.447663297387,1.28444208426,-0.000635853325559,0.166666666667,2.68597978432
2774,27750,True,6,0,0.448034291488,1.2737182216,-0.0010723862659,0.166666666667,2.68820574893
2775,27760,True,6,0,0.447515704394,1.26135321354,-0.00123650080669,0.166666666667,2.68509422636
2776,27770,True,6,0,0.447846067852,1.24967773578,-0.00116754777534,0.166666666667,2.68707640711
2777,27780,True,6,0,0.448644409074,1.23557022318,-0.00141075126038,0.166666666667,2.69186645445
2778,27790,True,6,0,0.451113866487,1.22470547683,-0.00108647463544,0.166666666667,2.70668319892
2779,27800,True,6,0,0.451673273281,1.21065439913,-0.00140510776919,0.166666666667,2.71003963969
2780,27810,True,6,0,0.451771565672,1.1980421591,-0.00126122400315,0.166666666667,2.71062939403
2781,27820,True,6,0,0.452760139089,1.18003469396,-0.00180074651444,0.166666666667,2.71656083453
2782,27830,True,6,0,0.454898775613,1.16587891081,-0.00141557831491,0.166666666667,2.72939265368
2783,27840,True,6,0,0.457664748942,1.15560157861,-0.00102773321978,0.166666666667,2.74598849365
2784,27850,True,6,0,0.456295278097,1.1427060765,-0.00128955021143,0.166666666667,2.73777166858
2785,27860,True,6,0,0.453587615094,1.13079490148,-0.00119111750202,0.166666666667,2.72152569056
2786,27870,True,6,0,0.453409271367,1.11525422073,-0.00155406807508,0.166666666667,2.7204556282
2787,27880,True,6,0,0.450712236752,1.10594262187,-0.000931159885373,0.166666666667,2.70427342051
2788,27890,True,6,0,0.448491736779,1.09086257085,-0.00150800510172,0.166666666667,2.69095042067
2789,27900,True,6,0,0.44519027917,1.07836006704,-0.00125025038102,0.166666666667,2.67114167502
2790,27910,True,6,0,0.442523561578,1.06764646549,-0.00107136015553,0.166666666667,2.65514136947
2791,27920,True,6,0,0.439446239321,1.05653036443,-0.00111161010538,0.166666666667,2.63667743593
