,Time,Dominant,X,Y,Amplitude,Phase,PhaseVelocity,Wavelength,Amp/Wave
0,10,False,1,0,1.74217585163,3.14247760755,-0.000435103379193,1.0,1.74217585163
1,20,False,1,0,1.73692874304,3.1372807334,-0.000519687414994,1.0,1.73692874304
2,30,False,1,0,1.73398548144,3.13190470469,-0.000537602871707,1.0,1.73398548144
3,40,False,1,0,1.73224356713,3.12704695809,-0.000485774659559,1.0,1.73224356713
4,50,False,1,0,1.73059939963,3.12225258014,-0.000479437794885,1.0,1.73059939963
5,60,False,1,0,1.72894612546,3.11762910356,-0.000462347658336,1.0,1.72894612546
6,70,False,1,0,1.72684218933,3.11295990563,-0.000466919792531,1.0,1.72684218933
7,80,False,1,0,1.72518966601,3.10838668139,-0.000457322424573,1.0,1.72518966601
8,90,False,1,0,1.72359143357,3.10397989654,-0.000440678484784,1.0,1.72359143357
9,100,False,1,0,1.72165036122,3.10006805981,-0.00039118367338,1.0,1.72165036122
10,110,False,1,0,1.72037029863,3.09622749165,-0.000384056815254,1.0,1.72037029863
11,120,False,1,0,1.71952844246,3.09238846158,-0.000383903007126,1.0,1.71952844246
12,130,False,1,0,1.71930654104,3.08814652132,-0.000424194026351,1.0,1.71930654104
13,140,False,1,0,1.7187467322,3.08407207027,-0.000407445104697,1.0,1.7187467322
14,150,False,1,0,1.71851781285,3.0798312781,-0.000424079217396,1.0,1.71851781285
15,160,False,1,0,1.718462903,3.075204075,-0.000462720309338,1.0,1.718462903
16,170,False,1,0,1.71807968087,3.07034289476,-0.00048611802424,1.0,1.71807968087
17,180,False,1,0,1.71756833347,3.06521351083,-0.000512938393652,1.0,1.71756833347
18,190,False,1,0,1.71758263861,3.0599666382,-0.00052468726308,1.0,1.71758263861
19,200,False,1,0,1.71727192564,3.0545926267,-0.000537401149496,1.0,1.71727192564
20,210,False,1,0,1.7169304061,3.04931752633,-0.000527510037048,1.0,1.7169304061
21,220,False,1,0,1.71662054685,3.04418962382,-0.000512790251384,1.0,1.71662054685
22,230,False,1,0,1.71633586741,3.03908655431,-0.000510306950165,1.0,1.71633586741
